cgpa,backlog,semester,department,course_id,course_min_cgpa,course_max_backlog,eligible
5.91,2,3,Computer Science,DS,7.0,1,0
5.91,2,3,Computer Science,WEB,6.0,2,1
5.91,2,3,Computer Science,CYB,7.0,1,0
5.91,2,3,Computer Science,CLOUD,6.5,1,0
7.3,0,3,Information Technology,AIML,7.5,0,0
7.3,0,3,Information Technology,DS,7.0,1,0
7.3,0,3,Information Technology,WEB,6.0,2,1
7.3,0,3,Information Technology,CYB,7.0,1,1
7.3,0,3,Information Technology,CLOUD,6.5,1,1
7.59,3,4,Electronics,AIML,7.5,0,0
7.59,3,4,Electronics,DS,7.0,1,0
7.59,3,4,Electronics,WEB,6.0,2,0
7.59,3,4,Electronics,CYB,7.0,1,0
7.59,3,4,Electronics,CLOUD,6.5,1,0
7.95,0,8,Electronics,AIML,7.5,0,1
7.95,0,8,Electronics,DS,7.0,1,1
7.95,0,8,Electronics,WEB,6.0,2,1
7.95,0,8,Electronics,CYB,7.0,1,1
7.95,0,8,Electronics,CLOUD,6.5,1,1
5.05,3,4,Computer Science,AIML,7.5,0,0
5.05,3,4,Computer Science,DS,7.0,1,0
5.05,3,4,Computer Science,WEB,6.0,2,0
5.05,3,4,Computer Science,CYB,7.0,1,0
5.05,3,4,Computer Science,CLOUD,6.5,1,0
6.12,1,8,Information Technology,AIML,7.5,0,0
6.12,1,8,Information Technology,DS,7.0,1,0
6.12,1,8,Information Technology,WEB,6.0,2,0
6.12,1,8,Information Technology,CYB,7.0,1,1
6.12,1,8,Information Technology,CLOUD,6.5,1,0
8.54,1,7,Mechanical,AIML,7.5,0,0
8.54,1,7,Mechanical,DS,7.0,1,0
8.54,1,7,Mechanical,WEB,6.0,2,1
8.54,1,7,Mechanical,CYB,7.0,1,1
8.54,1,7,Mechanical,CLOUD,6.5,1,1
8.36,0,4,Mechanical,AIML,7.5,0,0
8.36,0,4,Mechanical,DS,7.0,1,1
8.36,0,4,Mechanical,WEB,6.0,2,1
8.36,0,4,Mechanical,CYB,7.0,1,1
8.36,0,4,Mechanical,CLOUD,6.5,1,1
5.44,2,3,Computer Science,AIML,7.5,0,0
5.44,2,3,Computer Science,DS,7.0,1,0
5.44,2,3,Computer Science,WEB,6.0,2,0
5.44,2,3,Computer Science,CYB,7.0,1,0
5.44,2,3,Computer Science,CLOUD,6.5,1,0
7.52,0,4,Information Technology,AIML,7.5,0,0
7.52,0,4,Information Technology,DS,7.0,1,1
7.52,0,4,Information Technology,WEB,6.0,2,1
7.52,0,4,Information Technology,CYB,7.0,1,1
7.52,0,4,Information Technology,CLOUD,6.5,1,1
5.35,0,4,Mechanical,AIML,7.5,0,0
5.35,0,4,Mechanical,DS,7.0,1,0
5.35,0,4,Mechanical,WEB,6.0,2,0
5.35,0,4,Mechanical,CYB,7.0,1,0
5.35,0,4,Mechanical,CLOUD,6.5,1,0
7.5,3,6,Civil,AIML,7.5,0,0
7.5,3,6,Civil,DS,7.0,1,0
7.5,3,6,Civil,WEB,6.0,2,0
7.5,3,6,Civil,CYB,7.0,1,0
7.5,3,6,Civil,CLOUD,6.5,1,0
7.35,0,3,Information Technology,AIML,7.5,0,0
7.35,0,3,Information Technology,DS,7.0,1,1
7.35,0,3,Information Technology,WEB,6.0,2,1
7.35,0,3,Information Technology,CYB,7.0,1,1
7.35,0,3,Information Technology,CLOUD,6.5,1,1
5.92,0,6,Electronics,AIML,7.5,0,0
5.92,0,6,Electronics,DS,7.0,1,0
5.92,0,6,Electronics,WEB,6.0,2,0
5.92,0,6,Electronics,CYB,7.0,1,0
5.92,0,6,Electronics,CLOUD,6.5,1,0
6.4,0,7,Civil,AIML,7.5,0,0
6.4,0,7,Civil,DS,7.0,1,0
6.4,0,7,Civil,WEB,6.0,2,1
6.4,0,7,Civil,CYB,7.0,1,0
6.4,0,7,Civil,CLOUD,6.5,1,0
7.28,0,8,Electronics,AIML,7.5,0,0
7.28,0,8,Electronics,DS,7.0,1,1
7.28,0,8,Electronics,WEB,6.0,2,1
7.28,0,8,Electronics,CYB,7.0,1,1
7.28,0,8,Electronics,CLOUD,6.5,1,1
5.54,2,4,Mechanical,AIML,7.5,0,0
5.54,2,4,Mechanical,DS,7.0,1,0
5.54,2,4,Mechanical,WEB,6.0,2,0
5.54,2,4,Mechanical,CYB,7.0,1,0
5.54,2,4,Mechanical,CLOUD,6.5,1,0
7.1,2,3,Civil,AIML,7.5,0,0
7.1,2,3,Civil,DS,7.0,1,0
7.1,2,3,Civil,WEB,6.0,2,0
7.1,2,3,Civil,CYB,7.0,1,0
7.1,2,3,Civil,CLOUD,6.5,1,0
6.48,2,7,Mechanical,AIML,7.5,0,0
6.48,2,7,Mechanical,DS,7.0,1,0
6.48,2,7,Mechanical,WEB,6.0,2,1
6.48,2,7,Mechanical,CYB,7.0,1,0
6.48,2,7,Mechanical,CLOUD,6.5,1,0
7.26,0,3,Computer Science,AIML,7.5,0,0
7.26,0,3,Computer Science,DS,7.0,1,0
7.26,0,3,Computer Science,WEB,6.0,2,1
7.26,0,3,Computer Science,CYB,7.0,1,1
7.26,0,3,Computer Science,CLOUD,6.5,1,1
9.8,0,6,Civil,AIML,7.5,0,1
9.8,0,6,Civil,DS,7.0,1,1
9.8,0,6,Civil,WEB,6.0,2,1
9.8,0,6,Civil,CYB,7.0,1,1
9.8,0,6,Civil,CLOUD,6.5,1,1
6.48,0,6,Mechanical,AIML,7.5,0,1
6.48,0,6,Mechanical,DS,7.0,1,0
6.48,0,6,Mechanical,WEB,6.0,2,1
6.48,0,6,Mechanical,CYB,7.0,1,0
6.48,0,6,Mechanical,CLOUD,6.5,1,0
6.22,0,5,Computer Science,AIML,7.5,0,0
6.22,0,5,Computer Science,DS,7.0,1,0
6.22,0,5,Computer Science,WEB,6.0,2,1
6.22,0,5,Computer Science,CYB,7.0,1,0
6.22,0,5,Computer Science,CLOUD,6.5,1,0
5.74,0,8,Computer Science,AIML,7.5,0,0
5.74,0,8,Computer Science,DS,7.0,1,0
5.74,0,8,Computer Science,WEB,6.0,2,0
5.74,0,8,Computer Science,CYB,7.0,1,0
5.74,0,8,Computer Science,CLOUD,6.5,1,0
7.92,0,4,Computer Science,AIML,7.5,0,1
7.92,0,4,Computer Science,DS,7.0,1,1
7.92,0,4,Computer Science,WEB,6.0,2,1
7.92,0,4,Computer Science,CYB,7.0,1,1
7.92,0,4,Computer Science,CLOUD,6.5,1,1
8.34,2,3,Electronics,AIML,7.5,0,0
8.34,2,3,Electronics,DS,7.0,1,0
8.34,2,3,Electronics,WEB,6.0,2,1
8.34,2,3,Electronics,CYB,7.0,1,0
8.34,2,3,Electronics,CLOUD,6.5,1,0
6.56,0,3,Information Technology,AIML,7.5,0,0
6.56,0,3,Information Technology,DS,7.0,1,0
6.56,0,3,Information Technology,WEB,6.0,2,1
6.56,0,3,Information Technology,CYB,7.0,1,0
6.56,0,3,Information Technology,CLOUD,6.5,1,1
8.51,0,8,Electronics,AIML,7.5,0,1
8.51,0,8,Electronics,DS,7.0,1,1
8.51,0,8,Electronics,WEB,6.0,2,1
8.51,0,8,Electronics,CYB,7.0,1,1
8.51,0,8,Electronics,CLOUD,6.5,1,1
8.58,2,5,Computer Science,AIML,7.5,0,0
8.58,2,5,Computer Science,DS,7.0,1,0
8.58,2,5,Computer Science,WEB,6.0,2,1
8.58,2,5,Computer Science,CYB,7.0,1,0
8.58,2,5,Computer Science,CLOUD,6.5,1,0
9.32,1,5,Civil,AIML,7.5,0,0
9.32,1,5,Civil,DS,7.0,1,0
9.32,1,5,Civil,WEB,6.0,2,1
9.32,1,5,Civil,CYB,7.0,1,1
9.32,1,5,Civil,CLOUD,6.5,1,1
8.27,1,5,Computer Science,AIML,7.5,0,0
8.27,1,5,Computer Science,DS,7.0,1,1
8.27,1,5,Computer Science,WEB,6.0,2,1
8.27,1,5,Computer Science,CYB,7.0,1,1
8.27,1,5,Computer Science,CLOUD,6.5,1,1
6.98,1,7,Computer Science,AIML,7.5,0,0
6.98,1,7,Computer Science,DS,7.0,1,0
6.98,1,7,Computer Science,WEB,6.0,2,1
6.98,1,7,Computer Science,CYB,7.0,1,0
6.98,1,7,Computer Science,CLOUD,6.5,1,0
7.63,0,6,Electronics,AIML,7.5,0,1
7.63,0,6,Electronics,DS,7.0,1,1
7.63,0,6,Electronics,WEB,6.0,2,1
7.63,0,6,Electronics,CYB,7.0,1,1
7.63,0,6,Electronics,CLOUD,6.5,1,1
8.77,3,3,Civil,AIML,7.5,0,0
8.77,3,3,Civil,DS,7.0,1,0
8.77,3,3,Civil,WEB,6.0,2,0
8.77,3,3,Civil,CYB,7.0,1,0
8.77,3,3,Civil,CLOUD,6.5,1,0
7.67,0,8,Mechanical,AIML,7.5,0,1
7.67,0,8,Mechanical,DS,7.0,1,1
7.67,0,8,Mechanical,WEB,6.0,2,1
7.67,0,8,Mechanical,CYB,7.0,1,1
7.67,0,8,Mechanical,CLOUD,6.5,1,1
7.03,4,5,Electronics,AIML,7.5,0,0
7.03,4,5,Electronics,DS,7.0,1,0
7.03,4,5,Electronics,WEB,6.0,2,0
7.03,4,5,Electronics,CYB,7.0,1,0
7.03,4,5,Electronics,CLOUD,6.5,1,0
8.42,2,3,Information Technology,AIML,7.5,0,0
8.42,2,3,Information Technology,DS,7.0,1,0
8.42,2,3,Information Technology,WEB,6.0,2,1
8.42,2,3,Information Technology,CYB,7.0,1,0
8.42,2,3,Information Technology,CLOUD,6.5,1,0
6.6,0,6,Computer Science,AIML,7.5,0,0
6.6,0,6,Computer Science,DS,7.0,1,0
6.6,0,6,Computer Science,WEB,6.0,2,1
6.6,0,6,Computer Science,CYB,7.0,1,0
6.6,0,6,Computer Science,CLOUD,6.5,1,1
7.17,0,3,Civil,AIML,7.5,0,0
7.17,0,3,Civil,DS,7.0,1,1
7.17,0,3,Civil,WEB,6.0,2,1
7.17,0,3,Civil,CYB,7.0,1,1
7.17,0,3,Civil,CLOUD,6.5,1,1
7.46,0,4,Mechanical,AIML,7.5,0,0
7.46,0,4,Mechanical,DS,7.0,1,1
7.46,0,4,Mechanical,WEB,6.0,2,1
7.46,0,4,Mechanical,CYB,7.0,1,1
7.46,0,4,Mechanical,CLOUD,6.5,1,1
10.0,0,4,Civil,AIML,7.5,0,1
10.0,0,4,Civil,DS,7.0,1,1
10.0,0,4,Civil,WEB,6.0,2,1
10.0,0,4,Civil,CYB,7.0,1,1
10.0,0,4,Civil,CLOUD,6.5,1,1
7.0,1,6,Computer Science,AIML,7.5,0,0
7.0,1,6,Computer Science,DS,7.0,1,1
7.0,1,6,Computer Science,WEB,6.0,2,1
7.0,1,6,Computer Science,CYB,7.0,1,1
7.0,1,6,Computer Science,CLOUD,6.5,1,1
9.29,0,3,Mechanical,AIML,7.5,0,1
9.29,0,3,Mechanical,DS,7.0,1,1
9.29,0,3,Mechanical,WEB,6.0,2,1
9.29,0,3,Mechanical,CYB,7.0,1,1
9.29,0,3,Mechanical,CLOUD,6.5,1,1
6.91,0,7,Information Technology,AIML,7.5,0,0
6.91,0,7,Information Technology,DS,7.0,1,0
6.91,0,7,Information Technology,WEB,6.0,2,1
6.91,0,7,Information Technology,CYB,7.0,1,0
6.91,0,7,Information Technology,CLOUD,6.5,1,1
7.66,1,3,Information Technology,AIML,7.5,0,0
7.66,1,3,Information Technology,DS,7.0,1,1
7.66,1,3,Information Technology,WEB,6.0,2,1
7.66,1,3,Information Technology,CYB,7.0,1,1
7.66,1,3,Information Technology,CLOUD,6.5,1,1
7.54,0,3,Civil,AIML,7.5,0,1
7.54,0,3,Civil,DS,7.0,1,1
7.54,0,3,Civil,WEB,6.0,2,1
7.54,0,3,Civil,CYB,7.0,1,1
7.54,0,3,Civil,CLOUD,6.5,1,1
7.22,0,7,Computer Science,AIML,7.5,0,0
7.22,0,7,Computer Science,DS,7.0,1,1
7.22,0,7,Computer Science,WEB,6.0,2,1
7.22,0,7,Computer Science,CYB,7.0,1,1
7.22,0,7,Computer Science,CLOUD,6.5,1,1
6.92,2,6,Electronics,AIML,7.5,0,0
6.92,2,6,Electronics,DS,7.0,1,0
6.92,2,6,Electronics,WEB,6.0,2,1
6.92,2,6,Electronics,CYB,7.0,1,1
6.92,2,6,Electronics,CLOUD,6.5,1,0
7.66,3,7,Computer Science,AIML,7.5,0,0
7.66,3,7,Computer Science,DS,7.0,1,0
7.66,3,7,Computer Science,WEB,6.0,2,0
7.66,3,7,Computer Science,CYB,7.0,1,0
7.66,3,7,Computer Science,CLOUD,6.5,1,0
7.75,2,6,Computer Science,AIML,7.5,0,0
7.75,2,6,Computer Science,DS,7.0,1,0
7.75,2,6,Computer Science,WEB,6.0,2,1
7.75,2,6,Computer Science,CYB,7.0,1,0
7.75,2,6,Computer Science,CLOUD,6.5,1,0
7.29,2,5,Computer Science,AIML,7.5,0,1
7.29,2,5,Computer Science,DS,7.0,1,0
7.29,2,5,Computer Science,WEB,6.0,2,1
7.29,2,5,Computer Science,CYB,7.0,1,0
7.29,2,5,Computer Science,CLOUD,6.5,1,0
6.28,0,5,Information Technology,AIML,7.5,0,1
6.28,0,5,Information Technology,DS,7.0,1,0
6.28,0,5,Information Technology,WEB,6.0,2,1
6.28,0,5,Information Technology,CYB,7.0,1,0
6.28,0,5,Information Technology,CLOUD,6.5,1,0
5.05,0,5,Information Technology,AIML,7.5,0,1
5.05,0,5,Information Technology,DS,7.0,1,0
5.05,0,5,Information Technology,WEB,6.0,2,0
5.05,0,5,Information Technology,CYB,7.0,1,0
5.05,0,5,Information Technology,CLOUD,6.5,1,0
5.82,1,8,Civil,AIML,7.5,0,0
5.82,1,8,Civil,DS,7.0,1,0
5.82,1,8,Civil,WEB,6.0,2,0
5.82,1,8,Civil,CYB,7.0,1,0
5.82,1,8,Civil,CLOUD,6.5,1,0
9.44,1,4,Information Technology,AIML,7.5,0,0
9.44,1,4,Information Technology,DS,7.0,1,1
9.44,1,4,Information Technology,WEB,6.0,2,1
9.44,1,4,Information Technology,CYB,7.0,1,1
9.44,1,4,Information Technology,CLOUD,6.5,1,1
7.5,0,7,Electronics,AIML,7.5,0,1
7.5,0,7,Electronics,DS,7.0,1,1
7.5,0,7,Electronics,WEB,6.0,2,1
7.5,0,7,Electronics,CYB,7.0,1,1
7.5,0,7,Electronics,CLOUD,6.5,1,1
10.0,3,4,Mechanical,AIML,7.5,0,0
10.0,3,4,Mechanical,DS,7.0,1,0
10.0,3,4,Mechanical,WEB,6.0,2,0
10.0,3,4,Mechanical,CYB,7.0,1,0
10.0,3,4,Mechanical,CLOUD,6.5,1,0
7.21,0,5,Computer Science,AIML,7.5,0,1
7.21,0,5,Computer Science,DS,7.0,1,1
7.21,0,5,Computer Science,WEB,6.0,2,1
7.21,0,5,Computer Science,CYB,7.0,1,1
7.21,0,5,Computer Science,CLOUD,6.5,1,1
4.84,0,6,Mechanical,AIML,7.5,0,1
4.84,0,6,Mechanical,DS,7.0,1,0
4.84,0,6,Mechanical,WEB,6.0,2,0
4.84,0,6,Mechanical,CYB,7.0,1,0
4.84,0,6,Mechanical,CLOUD,6.5,1,0
6.67,0,4,Information Technology,AIML,7.5,0,0
6.67,0,4,Information Technology,DS,7.0,1,0
6.67,0,4,Information Technology,WEB,6.0,2,1
6.67,0,4,Information Technology,CYB,7.0,1,0
6.67,0,4,Information Technology,CLOUD,6.5,1,1
8.07,2,7,Information Technology,AIML,7.5,0,0
8.07,2,7,Information Technology,DS,7.0,1,0
8.07,2,7,Information Technology,WEB,6.0,2,1
8.07,2,7,Information Technology,CYB,7.0,1,0
8.07,2,7,Information Technology,CLOUD,6.5,1,0
4.31,1,6,Computer Science,AIML,7.5,0,0
4.31,1,6,Computer Science,DS,7.0,1,1
4.31,1,6,Computer Science,WEB,6.0,2,0
4.31,1,6,Computer Science,CYB,7.0,1,0
4.31,1,6,Computer Science,CLOUD,6.5,1,0
5.55,0,4,Civil,AIML,7.5,0,0
5.55,0,4,Civil,DS,7.0,1,0
5.55,0,4,Civil,WEB,6.0,2,0
5.55,0,4,Civil,CYB,7.0,1,0
5.55,0,4,Civil,CLOUD,6.5,1,0
9.26,0,5,Mechanical,AIML,7.5,0,1
9.26,0,5,Mechanical,DS,7.0,1,1
9.26,0,5,Mechanical,WEB,6.0,2,1
9.26,0,5,Mechanical,CYB,7.0,1,1
9.26,0,5,Mechanical,CLOUD,6.5,1,1
4.14,1,7,Electronics,AIML,7.5,0,0
4.14,1,7,Electronics,DS,7.0,1,0
4.14,1,7,Electronics,WEB,6.0,2,0
4.14,1,7,Electronics,CYB,7.0,1,0
4.14,1,7,Electronics,CLOUD,6.5,1,0
7.53,3,5,Computer Science,AIML,7.5,0,0
7.53,3,5,Computer Science,DS,7.0,1,0
7.53,3,5,Computer Science,WEB,6.0,2,0
7.53,3,5,Computer Science,CYB,7.0,1,0
7.53,3,5,Computer Science,CLOUD,6.5,1,0
5.8,1,7,Information Technology,AIML,7.5,0,0
5.8,1,7,Information Technology,DS,7.0,1,0
5.8,1,7,Information Technology,WEB,6.0,2,1
5.8,1,7,Information Technology,CYB,7.0,1,0
5.8,1,7,Information Technology,CLOUD,6.5,1,0
8.17,0,3,Information Technology,AIML,7.5,0,1
8.17,0,3,Information Technology,DS,7.0,1,1
8.17,0,3,Information Technology,WEB,6.0,2,1
8.17,0,3,Information Technology,CYB,7.0,1,1
8.17,0,3,Information Technology,CLOUD,6.5,1,1
8.28,0,4,Information Technology,AIML,7.5,0,1
8.28,0,4,Information Technology,DS,7.0,1,1
8.28,0,4,Information Technology,WEB,6.0,2,1
8.28,0,4,Information Technology,CYB,7.0,1,1
8.28,0,4,Information Technology,CLOUD,6.5,1,1
6.12,3,5,Civil,AIML,7.5,0,0
6.12,3,5,Civil,DS,7.0,1,0
6.12,3,5,Civil,WEB,6.0,2,1
6.12,3,5,Civil,CYB,7.0,1,0
6.12,3,5,Civil,CLOUD,6.5,1,0
6.04,0,7,Information Technology,AIML,7.5,0,0
6.04,0,7,Information Technology,DS,7.0,1,0
6.04,0,7,Information Technology,WEB,6.0,2,1
6.04,0,7,Information Technology,CYB,7.0,1,0
6.04,0,7,Information Technology,CLOUD,6.5,1,0
9.68,0,6,Civil,AIML,7.5,0,1
9.68,0,6,Civil,DS,7.0,1,1
9.68,0,6,Civil,WEB,6.0,2,1
9.68,0,6,Civil,CYB,7.0,1,1
9.68,0,6,Civil,CLOUD,6.5,1,1
6.44,1,4,Civil,AIML,7.5,0,0
6.44,1,4,Civil,DS,7.0,1,0
6.44,1,4,Civil,WEB,6.0,2,1
6.44,1,4,Civil,CYB,7.0,1,0
6.44,1,4,Civil,CLOUD,6.5,1,1
7.76,0,4,Electronics,AIML,7.5,0,1
7.76,0,4,Electronics,DS,7.0,1,1
7.76,0,4,Electronics,WEB,6.0,2,1
7.76,0,4,Electronics,CYB,7.0,1,1
7.76,0,4,Electronics,CLOUD,6.5,1,1
9.19,0,5,Computer Science,AIML,7.5,0,0
9.19,0,5,Computer Science,DS,7.0,1,1
9.19,0,5,Computer Science,WEB,6.0,2,1
9.19,0,5,Computer Science,CYB,7.0,1,1
9.19,0,5,Computer Science,CLOUD,6.5,1,1
4.52,0,3,Civil,AIML,7.5,0,0
4.52,0,3,Civil,DS,7.0,1,0
4.52,0,3,Civil,WEB,6.0,2,0
4.52,0,3,Civil,CYB,7.0,1,0
4.52,0,3,Civil,CLOUD,6.5,1,0
8.22,0,8,Mechanical,AIML,7.5,0,1
8.22,0,8,Mechanical,DS,7.0,1,1
8.22,0,8,Mechanical,WEB,6.0,2,1
8.22,0,8,Mechanical,CYB,7.0,1,1
8.22,0,8,Mechanical,CLOUD,6.5,1,1
6.41,2,4,Mechanical,AIML,7.5,0,0
6.41,2,4,Mechanical,DS,7.0,1,0
6.41,2,4,Mechanical,WEB,6.0,2,1
6.41,2,4,Mechanical,CYB,7.0,1,0
6.41,2,4,Mechanical,CLOUD,6.5,1,0
6.52,0,7,Civil,AIML,7.5,0,0
6.52,0,7,Civil,DS,7.0,1,0
6.52,0,7,Civil,WEB,6.0,2,1
6.52,0,7,Civil,CYB,7.0,1,0
6.52,0,7,Civil,CLOUD,6.5,1,1
6.32,0,5,Electronics,AIML,7.5,0,0
6.32,0,5,Electronics,DS,7.0,1,0
6.32,0,5,Electronics,WEB,6.0,2,1
6.32,0,5,Electronics,CYB,7.0,1,0
6.32,0,5,Electronics,CLOUD,6.5,1,0
10.0,0,6,Civil,AIML,7.5,0,0
10.0,0,6,Civil,DS,7.0,1,1
10.0,0,6,Civil,WEB,6.0,2,1
10.0,0,6,Civil,CYB,7.0,1,1
10.0,0,6,Civil,CLOUD,6.5,1,1
4.66,0,7,Information Technology,AIML,7.5,0,0
4.66,0,7,Information Technology,DS,7.0,1,0
4.66,0,7,Information Technology,WEB,6.0,2,0
4.66,0,7,Information Technology,CYB,7.0,1,0
4.66,0,7,Information Technology,CLOUD,6.5,1,0
8.21,1,5,Computer Science,AIML,7.5,0,0
8.21,1,5,Computer Science,DS,7.0,1,1
8.21,1,5,Computer Science,WEB,6.0,2,1
8.21,1,5,Computer Science,CYB,7.0,1,1
8.21,1,5,Computer Science,CLOUD,6.5,1,1
7.42,0,8,Electronics,AIML,7.5,0,0
7.42,0,8,Electronics,DS,7.0,1,1
7.42,0,8,Electronics,WEB,6.0,2,1
7.42,0,8,Electronics,CYB,7.0,1,1
7.42,0,8,Electronics,CLOUD,6.5,1,1
6.91,2,3,Electronics,AIML,7.5,0,0
6.91,2,3,Electronics,DS,7.0,1,0
6.91,2,3,Electronics,WEB,6.0,2,0
6.91,2,3,Electronics,CYB,7.0,1,1
6.91,2,3,Electronics,CLOUD,6.5,1,0
5.41,2,4,Mechanical,AIML,7.5,0,0
5.41,2,4,Mechanical,DS,7.0,1,0
5.41,2,4,Mechanical,WEB,6.0,2,0
5.41,2,4,Mechanical,CYB,7.0,1,0
5.41,2,4,Mechanical,CLOUD,6.5,1,0
5.82,2,3,Mechanical,AIML,7.5,0,0
5.82,2,3,Mechanical,DS,7.0,1,0
5.82,2,3,Mechanical,WEB,6.0,2,0
5.82,2,3,Mechanical,CYB,7.0,1,0
5.82,2,3,Mechanical,CLOUD,6.5,1,0
5.07,0,4,Information Technology,AIML,7.5,0,0
5.07,0,4,Information Technology,DS,7.0,1,0
5.07,0,4,Information Technology,WEB,6.0,2,0
5.07,0,4,Information Technology,CYB,7.0,1,0
5.07,0,4,Information Technology,CLOUD,6.5,1,0
7.1,0,3,Electronics,AIML,7.5,0,0
7.1,0,3,Electronics,DS,7.0,1,0
7.1,0,3,Electronics,WEB,6.0,2,1
7.1,0,3,Electronics,CYB,7.0,1,1
7.1,0,3,Electronics,CLOUD,6.5,1,1
7.59,0,3,Civil,AIML,7.5,0,1
7.59,0,3,Civil,DS,7.0,1,1
7.59,0,3,Civil,WEB,6.0,2,1
7.59,0,3,Civil,CYB,7.0,1,1
7.59,0,3,Civil,CLOUD,6.5,1,1
8.17,0,7,Mechanical,AIML,7.5,0,1
8.17,0,7,Mechanical,DS,7.0,1,1
8.17,0,7,Mechanical,WEB,6.0,2,1
8.17,0,7,Mechanical,CYB,7.0,1,1
8.17,0,7,Mechanical,CLOUD,6.5,1,1
5.28,1,7,Mechanical,AIML,7.5,0,0
5.28,1,7,Mechanical,DS,7.0,1,0
5.28,1,7,Mechanical,WEB,6.0,2,0
5.28,1,7,Mechanical,CYB,7.0,1,1
5.28,1,7,Mechanical,CLOUD,6.5,1,0
7.74,3,8,Civil,AIML,7.5,0,0
7.74,3,8,Civil,DS,7.0,1,0
7.74,3,8,Civil,WEB,6.0,2,0
7.74,3,8,Civil,CYB,7.0,1,0
7.74,3,8,Civil,CLOUD,6.5,1,0
6.81,2,3,Mechanical,AIML,7.5,0,0
6.81,2,3,Mechanical,DS,7.0,1,0
6.81,2,3,Mechanical,WEB,6.0,2,1
6.81,2,3,Mechanical,CYB,7.0,1,0
6.81,2,3,Mechanical,CLOUD,6.5,1,0
6.12,2,5,Civil,AIML,7.5,0,0
6.12,2,5,Civil,DS,7.0,1,0
6.12,2,5,Civil,WEB,6.0,2,1
6.12,2,5,Civil,CYB,7.0,1,0
6.12,2,5,Civil,CLOUD,6.5,1,0
7.73,1,8,Electronics,AIML,7.5,0,0
7.73,1,8,Electronics,DS,7.0,1,1
7.73,1,8,Electronics,WEB,6.0,2,1
7.73,1,8,Electronics,CYB,7.0,1,0
7.73,1,8,Electronics,CLOUD,6.5,1,1
4.29,1,5,Computer Science,AIML,7.5,0,0
4.29,1,5,Computer Science,DS,7.0,1,0
4.29,1,5,Computer Science,WEB,6.0,2,0
4.29,1,5,Computer Science,CYB,7.0,1,0
4.29,1,5,Computer Science,CLOUD,6.5,1,0
6.39,1,3,Electronics,AIML,7.5,0,0
6.39,1,3,Electronics,DS,7.0,1,0
6.39,1,3,Electronics,WEB,6.0,2,1
6.39,1,3,Electronics,CYB,7.0,1,0
6.39,1,3,Electronics,CLOUD,6.5,1,0
6.32,0,8,Computer Science,AIML,7.5,0,1
6.32,0,8,Computer Science,DS,7.0,1,0
6.32,0,8,Computer Science,WEB,6.0,2,1
6.32,0,8,Computer Science,CYB,7.0,1,0
6.32,0,8,Computer Science,CLOUD,6.5,1,0
3.66,0,7,Information Technology,AIML,7.5,0,0
3.66,0,7,Information Technology,DS,7.0,1,0
3.66,0,7,Information Technology,WEB,6.0,2,0
3.66,0,7,Information Technology,CYB,7.0,1,0
3.66,0,7,Information Technology,CLOUD,6.5,1,0
8.3,0,6,Civil,AIML,7.5,0,1
8.3,0,6,Civil,DS,7.0,1,1
8.3,0,6,Civil,WEB,6.0,2,1
8.3,0,6,Civil,CYB,7.0,1,1
8.3,0,6,Civil,CLOUD,6.5,1,1
8.56,0,4,Mechanical,AIML,7.5,0,1
8.56,0,4,Mechanical,DS,7.0,1,1
8.56,0,4,Mechanical,WEB,6.0,2,1
8.56,0,4,Mechanical,CYB,7.0,1,1
8.56,0,4,Mechanical,CLOUD,6.5,1,1
4.99,2,3,Civil,AIML,7.5,0,0
4.99,2,3,Civil,DS,7.0,1,0
4.99,2,3,Civil,WEB,6.0,2,0
4.99,2,3,Civil,CYB,7.0,1,0
4.99,2,3,Civil,CLOUD,6.5,1,0
5.32,0,7,Information Technology,AIML,7.5,0,0
5.32,0,7,Information Technology,DS,7.0,1,0
5.32,0,7,Information Technology,WEB,6.0,2,0
5.32,0,7,Information Technology,CYB,7.0,1,0
5.32,0,7,Information Technology,CLOUD,6.5,1,0
7.04,0,4,Information Technology,AIML,7.5,0,0
7.04,0,4,Information Technology,DS,7.0,1,1
7.04,0,4,Information Technology,WEB,6.0,2,1
7.04,0,4,Information Technology,CYB,7.0,1,1
7.04,0,4,Information Technology,CLOUD,6.5,1,1
8.39,0,8,Information Technology,AIML,7.5,0,1
8.39,0,8,Information Technology,DS,7.0,1,1
8.39,0,8,Information Technology,WEB,6.0,2,1
8.39,0,8,Information Technology,CYB,7.0,1,1
8.39,0,8,Information Technology,CLOUD,6.5,1,1
6.86,4,3,Computer Science,AIML,7.5,0,0
6.86,4,3,Computer Science,DS,7.0,1,0
6.86,4,3,Computer Science,WEB,6.0,2,0
6.86,4,3,Computer Science,CYB,7.0,1,0
6.86,4,3,Computer Science,CLOUD,6.5,1,0
6.52,1,6,Computer Science,AIML,7.5,0,0
6.52,1,6,Computer Science,DS,7.0,1,0
6.52,1,6,Computer Science,WEB,6.0,2,1
6.52,1,6,Computer Science,CYB,7.0,1,0
6.52,1,6,Computer Science,CLOUD,6.5,1,1
5.82,1,4,Civil,AIML,7.5,0,0
5.82,1,4,Civil,DS,7.0,1,0
5.82,1,4,Civil,WEB,6.0,2,0
5.82,1,4,Civil,CYB,7.0,1,0
5.82,1,4,Civil,CLOUD,6.5,1,0
6.45,0,5,Civil,AIML,7.5,0,0
